table_name,record_id,metric_key,module,current_label,current_value,frontend_text_found,frontend_file_path,recommended_label,confidence_level,reason,requires_review,possible_risk
public.ingestion_data,7495809a-e5b0-4894-a710-6eb7bceaa828,insurance_modules_insurance_views_insurance_command_center_oasis_trusted_010,insurance,"$15,275.20","$15,275.20",,modules/insurance/views/insurance_command_center_oasis_trusted.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,a5c1bd0b-593d-4d45-b732-3dc88d191119,insurance_modules_insurance_views_insurance_command_center_oasis_trusted_011,insurance,"$15,275","$15,275",,modules/insurance/views/insurance_command_center_oasis_trusted.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,ba023a97-11f8-40f6-9015-0e59ed28a142,insurance_modules_insurance_views_insurance_command_center_oasis_trusted_012,insurance,"$13,230","$13,230",,modules/insurance/views/insurance_command_center_oasis_trusted.html,,low,No safe frontend text found automatically.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,5960cb44-7eba-4947-93dd-8449a67e717c,taxes_modules_taxes_views_index_001,taxes,"$8,600,000","$8,600,000",2025 Assessed Value After Appeal,modules/taxes/views/index.html,2025 Assessed Value After Appeal,high,Derived from the nearest visible card/detail label.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,36f56993-c1ff-4de2-986d-ed325b53ce89,taxes_modules_taxes_views_index_002,taxes,"$159,109.98","$159,109.98",2026 Projected Net Payable,modules/taxes/views/index.html,2026 Projected Net Payable,high,Derived from the nearest visible card/detail label.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,e7a2fed9-3ca7-4a45-b4e2-d04d6c0d7feb,taxes_modules_taxes_views_index_003,taxes,"$7,348.50","$7,348.50",Net Benefit To Owner,modules/taxes/views/index.html,Net Benefit To Owner,high,Derived from the nearest visible card/detail label.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,9ad2836e-1e0e-4fc5-b086-e268cf9be072,taxes_modules_taxes_views_index_004,taxes,"$14,195.78","$14,195.78",2025 Net Payable,modules/taxes/views/index.html,2025 Net Payable,high,Derived from the nearest visible card/detail label.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,708421fa-b756-4504-a440-19ed1eae2247,taxes_modules_taxes_views_index_005,taxes,"$9,143,000","$9,143,000",2025 Gross Total,modules/taxes/views/index.html,2025 Gross Total,high,Derived from the nearest visible card/detail label.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,3266b623-69c1-4d1b-ba8b-6bea4df46046,taxes_modules_taxes_views_index_006,taxes,"$8,600,000","$8,600,000",2026 Gross Total,modules/taxes/views/index.html,2026 Gross Total,high,Derived from the nearest visible card/detail label.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,352ee3a7-8721-416a-a0cd-d89bf8234409,taxes_modules_taxes_views_index_007,taxes,"$149,715.38","$149,715.38",Estimated Net Taxable TPP,modules/taxes/views/index.html,Estimated Net Taxable TPP,high,Derived from the nearest visible card/detail label.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,af0b5195-0ec3-466a-94af-bff357224aa5,taxes_modules_taxes_views_index_008,taxes,"$7,348.50","$7,348.50","Most actionable figures from the appeal, projection, and tangible personal property schedules.",modules/taxes/views/index.html,"Most actionable figures from the appeal, projection, and tangible personal property schedules.",low,Only nearby section heading was available.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,3dbd43a9-7ede-4617-a815-e5d01c315f12,taxes_modules_taxes_views_index_009,taxes,"$163,417.44","$163,417.44","Most actionable figures from the appeal, projection, and tangible personal property schedules.",modules/taxes/views/index.html,"Most actionable figures from the appeal, projection, and tangible personal property schedules.",low,Only nearby section heading was available.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,a9dffbc4-fc37-4ffd-ba5a-a8eed42beb76,taxes_modules_taxes_views_index_010,taxes,"$8,958,200","$8,958,200","Most actionable figures from the appeal, projection, and tangible personal property schedules.",modules/taxes/views/index.html,"Most actionable figures from the appeal, projection, and tangible personal property schedules.",low,Only nearby section heading was available.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,c722b779-378f-4360-bb95-b47d73b2dbf8,taxes_modules_taxes_views_index_011,taxes,"$3,379.20","$3,379.20",Current Read,modules/taxes/views/index.html,Current Read,low,Only a generic nearby label was available.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,74075ce4-96a2-41c3-ba45-1c22d7869420,taxes_modules_taxes_views_index_012,taxes,"$165,586.99","$165,586.99",Current Read,modules/taxes/views/index.html,Current Read,low,Only a generic nearby label was available.,true,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes. Mapping confidence is not high; manual review recommended."
public.ingestion_data,a1f60062-bc18-4d0a-8849-008505929ab4,taxes_modules_taxes_views_index_013,taxes,"$155,953.52","$155,953.52",2024 Actual,modules/taxes/views/index.html,2024 Actual,high,Derived from the nearest visible card/detail label.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,ada99e54-42da-441d-bbf1-f3aa08b1e8cb,taxes_modules_taxes_views_index_014,taxes,"$149,715.38","$149,715.38",2024 Actual,modules/taxes/views/index.html,2024 Actual,high,Derived from the nearest visible card/detail label.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,59c4593e-eaa8-49a6-9ef8-275cb82f466c,taxes_modules_taxes_views_index_015,taxes,4%,4%,2024 Actual,modules/taxes/views/index.html,2024 Actual,high,Derived from the nearest visible card/detail label.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,bbc0ccb7-86f1-4459-a33a-8fc151d0c087,taxes_modules_taxes_views_index_016,taxes,"$165,739.57","$165,739.57",2025 Original,modules/taxes/views/index.html,2025 Original,high,Derived from the nearest visible card/detail label.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,1008a4eb-867c-4934-b2ff-85d713985633,taxes_modules_taxes_views_index_017,taxes,"$159,109.98","$159,109.98",2025 After Appeal,modules/taxes/views/index.html,2025 After Appeal,high,Derived from the nearest visible card/detail label.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,552bf456-263d-45e1-b395-2a0031d48f74,taxes_modules_taxes_views_index_018,taxes,"$8,958,200","$8,958,200",2025 After Appeal,modules/taxes/views/index.html,2025 After Appeal,high,Derived from the nearest visible card/detail label.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,1dad4808-6384-41ce-b9aa-bb0220650edd,taxes_modules_taxes_views_index_019,taxes,"$160,038.24","$160,038.24",2026 Projection,modules/taxes/views/index.html,2026 Projection,high,Derived from the nearest visible card/detail label.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,6f4c11b1-dada-4929-8ca0-9945a405b330,taxes_modules_taxes_views_index_020,taxes,"$3,379.20","$3,379.20",2026 Projection,modules/taxes/views/index.html,2026 Projection,high,Derived from the nearest visible card/detail label.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,1b9a9a83-d0e4-4ac3-8392-71c9fa58dd89,taxes_modules_taxes_views_index_021,taxes,"$163,417.44","$163,417.44",2024 Historical actual | Taxable / Assessed Value,modules/taxes/views/index.html,2024 Historical actual | Taxable / Assessed Value,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,4b35c78a-ddc9-4cc8-9968-2c246b953cd7,taxes_modules_taxes_views_index_022,taxes,"$8,958,200","$8,958,200",2024 Historical actual | Ad Valorem,modules/taxes/views/index.html,2024 Historical actual | Ad Valorem,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,4b51fa61-788e-4a84-90f0-7364648576db,taxes_modules_taxes_views_index_023,taxes,"$9,143,000","$9,143,000",2024 Historical actual | Non-Ad Valorem,modules/taxes/views/index.html,2024 Historical actual | Non-Ad Valorem,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,688f6f47-40e9-44c5-bdc2-8e45dee2bce2,taxes_modules_taxes_views_index_024,taxes,"$162,207.79","$162,207.79",2024 Historical actual | Grand Total,modules/taxes/views/index.html,2024 Historical actual | Grand Total,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,50ce04d7-f4e9-43e5-a1e5-c406e3657a57,taxes_modules_taxes_views_index_025,taxes,"$3,379.20","$3,379.20",2024 Historical actual | Net Payable / Note,modules/taxes/views/index.html,2024 Historical actual | Net Payable / Note,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,5e97e01e-5e44-4d40-84ea-bf03d44be30f,taxes_modules_taxes_views_index_026,taxes,"$165,586.99","$165,586.99",2025 Original Pre-appeal | Taxable / Assessed Value,modules/taxes/views/index.html,2025 Original Pre-appeal | Taxable / Assessed Value,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
public.ingestion_data,271b3447-93c6-4f8a-9ee2-f8459a41dc19,taxes_modules_taxes_views_index_027,taxes,"$158,963.51","$158,963.51",2025 Original Pre-appeal | Ad Valorem,modules/taxes/views/index.html,2025 Original Pre-appeal | Ad Valorem,high,Derived from visible table row and column headers.,false,"Low runtime risk: app logic uses metric_key, not label, for reads and updates. Medium operational risk: extract-ingestion-data.mjs regenerates label and reseeding/upsert by metric_key would overwrite manual DB changes."
